time_s,dist_m,vel_ms,accel_ms2
0.0000,0.0000,0.0081,0.0299
0.0112,0.0001,0.0075,0.0281
0.0223,0.0002,0.0047,0.0263
0.0335,0.0002,0.0039,0.0246
0.0447,0.0003,0.0048,0.0228
0.0559,0.0003,0.0033,0.0210
0.0670,0.0003,0.0042,0.0192
0.0782,0.0004,0.0054,0.0174
0.0894,0.0005,0.0051,0.0157
0.1005,0.0005,0.0066,0.0139
0.1117,0.0006,0.0101,0.0121
0.1229,0.0007,0.0141,0.0103
0.1341,0.0009,0.0161,0.0085
0.1452,0.0011,0.0181,0.0067
0.1564,0.0013,0.0204,0.0050
0.1676,0.0016,0.0198,0.0032
0.1788,0.0018,0.0177,0.0014
0.1899,0.0019,0.0149,-0.0004
0.2011,0.0021,0.0130,-0.0022
0.2123,0.0022,0.0140,-0.0043
0.2234,0.0024,0.0156,-0.0063
0.2346,0.0026,0.0146,-0.0084
0.2458,0.0027,0.0127,-0.0105
0.2570,0.0029,0.0123,-0.0126
0.2681,0.0030,0.0108,-0.0146
0.2793,0.0031,0.0101,-0.0167
0.2905,0.0032,0.0101,-0.0188
0.3016,0.0033,0.0109,-0.0209
0.3128,0.0035,0.0138,-0.0229
0.3240,0.0036,0.0139,-0.0250
0.3352,0.0038,0.0140,-0.0271
0.3463,0.0040,0.0143,-0.0292
0.3575,0.0041,0.0122,-0.0312
0.3687,0.0042,0.0123,-0.0333
0.3798,0.0044,0.0121,-0.0354
0.3910,0.0045,0.0101,-0.0375
0.4022,0.0046,0.0076,-0.0395
0.4134,0.0047,0.0051,-0.0410
0.4245,0.0047,0.0041,-0.0425
0.4357,0.0048,0.0026,-0.0440
0.4469,0.0048,0.0019,-0.0455
0.4581,0.0048,0.0021,-0.0470
0.4692,0.0048,0.0006,-0.0485
0.4804,0.0048,-0.0002,-0.0500
0.4916,0.0048,0.0002,-0.0515
0.5027,0.0048,-0.0003,-0.0530
0.5139,0.0048,-0.0020,-0.0545
0.5251,0.0048,-0.0018,-0.0560
0.5363,0.0048,-0.0001,-0.0575
0.5474,0.0048,0.0001,-0.0590
0.5586,0.0048,-0.0003,-0.0605
0.5698,0.0048,-0.0020,-0.0620
0.5809,0.0047,-0.0018,-0.0635
0.5921,0.0047,-0.0000,-0.0650
0.6033,0.0047,0.0000,-0.0665
0.6145,0.0047,-0.0000,-0.0658
0.6256,0.0047,0.0001,-0.0650
0.6368,0.0047,-0.0001,-0.0642
0.6480,0.0047,0.0001,-0.0635
0.6591,0.0047,-0.0002,-0.0627
0.6703,0.0047,-0.0023,-0.0620
0.6815,0.0047,-0.0044,-0.0612
0.6927,0.0046,-0.0068,-0.0604
0.7038,0.0045,-0.0094,-0.0597
0.7150,0.0044,-0.0099,-0.0589
0.7262,0.0043,-0.0120,-0.0581
0.7374,0.0041,-0.0148,-0.0574
0.7485,0.0040,-0.0147,-0.0566
0.7597,0.0038,-0.0161,-0.0558
0.7709,0.0036,-0.0181,-0.0551
0.7820,0.0034,-0.0197,-0.0543
0.7932,0.0032,-0.0219,-0.0535
0.8044,0.0029,-0.0210,-0.0528
0.8156,0.0027,-0.0207,-0.0492
0.8267,0.0025,-0.0234,-0.0456
0.8379,0.0022,-0.0247,-0.0420
0.8491,0.0019,-0.0243,-0.0385
0.8602,0.0016,-0.0248,-0.0349
0.8714,0.0014,-0.0276,-0.0313
0.8826,0.0010,-0.0285,-0.0277
0.8938,0.0007,-0.0255,-0.0241
0.9049,0.0005,-0.0243,-0.0206
0.9161,0.0002,-0.0246,-0.0170
0.9273,-0.0001,-0.0227,-0.0134
0.9384,-0.0003,-0.0209,-0.0098
0.9496,-0.0006,-0.0209,-0.0063
0.9608,-0.0008,-0.0219,-0.0027
0.9720,-0.0010,-0.0235,0.0009
0.9831,-0.0013,-0.0247,0.0045
0.9943,-0.0016,-0.0260,0.0081
1.0055,-0.0019,-0.0270,0.0116
1.0167,-0.0022,-0.0257,0.0115
1.0278,-0.0025,-0.0244,0.0114
1.0390,-0.0027,-0.0237,0.0112
1.0502,-0.0030,-0.0224,0.0111
1.0613,-0.0032,-0.0226,0.0110
1.0725,-0.0035,-0.0231,0.0109
1.0837,-0.0038,-0.0220,0.0107
1.0949,-0.0040,-0.0203,0.0106
1.1060,-0.0042,-0.0182,0.0105
1.1172,-0.0044,-0.0160,0.0103
1.1284,-0.0046,-0.0139,0.0102
1.1395,-0.0047,-0.0129,0.0101
1.1507,-0.0049,-0.0116,0.0100
1.1619,-0.0050,-0.0091,0.0098
1.1731,-0.0051,-0.0081,0.0097
1.1842,-0.0052,-0.0084,0.0096
1.1954,-0.0053,-0.0090,0.0095
1.2066,-0.0054,-0.0100,0.0093
1.2177,-0.0055,-0.0123,0.0086
1.2289,-0.0056,-0.0144,0.0079
1.2401,-0.0058,-0.0141,0.0071
1.2513,-0.0060,-0.0148,0.0064
1.2624,-0.0061,-0.0163,0.0057
1.2736,-0.0063,-0.0168,0.0050
1.2848,-0.0065,-0.0171,0.0042
1.2960,-0.0067,-0.0174,0.0035
1.3071,-0.0069,-0.0203,0.0028
1.3183,-0.0072,-0.0237,0.0021
1.3295,-0.0074,-0.0255,0.0013
1.3406,-0.0077,-0.0279,0.0006
1.3518,-0.0080,-0.0286,-0.0001
1.3630,-0.0084,-0.0281,-0.0008
1.3742,-0.0087,-0.0274,-0.0016
1.3853,-0.0090,-0.0243,-0.0023
1.3965,-0.0092,-0.0210,-0.0030
1.4077,-0.0094,-0.0185,-0.0037
1.4188,-0.0096,-0.0179,-0.0025
1.4300,-0.0098,-0.0180,-0.0013
1.4412,-0.0100,-0.0169,-0.0001
1.4524,-0.0102,-0.0161,0.0011
1.4635,-0.0104,-0.0146,0.0023
1.4747,-0.0105,-0.0124,0.0035
1.4859,-0.0107,-0.0123,0.0047
1.4970,-0.0108,-0.0136,0.0059
1.5082,-0.0110,-0.0137,0.0071
1.5194,-0.0111,-0.0136,0.0083
1.5306,-0.0113,-0.0147,0.0095
1.5417,-0.0115,-0.0136,0.0107
1.5529,-0.0116,-0.0129,0.0119
1.5641,-0.0117,-0.0140,0.0131
1.5753,-0.0119,-0.0141,0.0143
1.5864,-0.0121,-0.0156,0.0155
1.5976,-0.0122,-0.0172,0.0167
1.6088,-0.0124,-0.0174,0.0179
1.6199,-0.0126,-0.0186,0.0187
1.6311,-0.0129,-0.0200,0.0195
1.6423,-0.0131,-0.0200,0.0203
1.6535,-0.0133,-0.0201,0.0211
1.6646,-0.0135,-0.0206,0.0219
1.6758,-0.0138,-0.0193,0.0227
1.6870,-0.0140,-0.0180,0.0235
1.6981,-0.0142,-0.0169,0.0243
1.7093,-0.0143,-0.0149,0.0251
1.7205,-0.0145,-0.0148,0.0259
1.7317,-0.0147,-0.0145,0.0267
1.7428,-0.0148,-0.0134,0.0275
1.7540,-0.0150,-0.0148,0.0283
1.7652,-0.0151,-0.0164,0.0291
1.7763,-0.0153,-0.0169,0.0299
1.7875,-0.0155,-0.0173,0.0307
1.7987,-0.0157,-0.0170,0.0315
1.8099,-0.0159,-0.0162,0.0323
1.8210,-0.0161,-0.0146,0.0325
1.8322,-0.0162,-0.0132,0.0327
1.8434,-0.0164,-0.0108,0.0328
1.8546,-0.0165,-0.0082,0.0330
1.8657,-0.0166,-0.0071,0.0332
1.8769,-0.0166,-0.0045,0.0333
1.8881,-0.0167,-0.0024,0.0335
1.8992,-0.0167,-0.0019,0.0337
1.9104,-0.0167,-0.0003,0.0338
1.9216,-0.0167,0.0003,0.0340
1.9328,-0.0167,-0.0013,0.0342
1.9439,-0.0167,-0.0041,0.0343
1.9551,-0.0168,-0.0057,0.0345
1.9663,-0.0169,-0.0079,0.0347
1.9774,-0.0170,-0.0101,0.0348
1.9886,-0.0171,-0.0087,0.0350
1.9998,-0.0172,-0.0071,0.0352
2.0110,-0.0172,-0.0056,0.0353
2.0221,-0.0173,-0.0031,0.0338
2.0333,-0.0173,-0.0024,0.0322
2.0445,-0.0173,-0.0013,0.0307
2.0556,-0.0173,0.0001,0.0291
2.0668,-0.0173,-0.0000,0.0276
2.0780,-0.0173,0.0000,0.0260
2.0892,-0.0173,-0.0003,0.0245
2.1003,-0.0173,-0.0011,0.0229
2.1115,-0.0174,-0.0012,0.0213
2.1227,-0.0174,-0.0006,0.0198
2.1339,-0.0174,0.0009,0.0182
2.1450,-0.0173,0.0007,0.0167
2.1562,-0.0174,-0.0014,0.0151
2.1674,-0.0174,-0.0023,0.0136
2.1785,-0.0174,-0.0029,0.0120
2.1897,-0.0174,-0.0029,0.0105
2.2009,-0.0175,-0.0025,0.0089
2.2121,-0.0175,-0.0023,0.0073
2.2232,-0.0175,-0.0007,0.0072
2.2344,-0.0175,0.0002,0.0071
2.2456,-0.0175,-0.0002,0.0070
2.2567,-0.0175,0.0013,0.0069
2.2679,-0.0175,0.0024,0.0067
2.2791,-0.0175,0.0026,0.0066
2.2903,-0.0174,0.0042,0.0065
2.3014,-0.0174,0.0057,0.0064
2.3126,-0.0173,0.0049,0.0062
2.3238,-0.0173,0.0041,0.0061
2.3349,-0.0172,0.0041,0.0060
2.3461,-0.0172,0.0041,0.0059
2.3573,-0.0171,0.0041,0.0057
2.3685,-0.0171,0.0041,0.0056
2.3796,-0.0170,0.0035,0.0055
2.3908,-0.0170,0.0029,0.0054
2.4020,-0.0170,0.0024,0.0052
2.4132,-0.0169,0.0024,0.0051
2.4243,-0.0169,0.0000,0.0047
2.4355,-0.0169,-0.0025,0.0043
2.4467,-0.0170,-0.0011,0.0038
2.4578,-0.0170,-0.0013,0.0034
2.4690,-0.0170,-0.0023,0.0030
2.4802,-0.0170,-0.0019,0.0025
2.4914,-0.0170,-0.0022,0.0021
2.5025,-0.0171,-0.0007,0.0017
2.5137,-0.0171,0.0003,0.0012
2.5249,-0.0171,-0.0002,0.0008
2.5360,-0.0171,0.0014,0.0004
2.5472,-0.0170,0.0023,-0.0001
2.5584,-0.0170,0.0006,-0.0005
2.5696,-0.0170,-0.0001,-0.0009
2.5807,-0.0170,0.0000,-0.0014
2.5919,-0.0170,0.0001,-0.0018
2.6031,-0.0170,0.0020,-0.0022
2.6142,-0.0170,0.0019,-0.0027
2.6254,-0.0170,0.0002,-0.0025
2.6366,-0.0170,0.0020,-0.0024
2.6478,-0.0169,0.0018,-0.0023
2.6589,-0.0169,0.0007,-0.0021
2.6701,-0.0169,0.0023,-0.0020
2.6813,-0.0169,0.0012,-0.0018
2.6925,-0.0169,0.0011,-0.0017
2.7036,-0.0168,0.0037,-0.0016
2.7148,-0.0168,0.0034,-0.0014
2.7260,-0.0168,0.0048,-0.0013
2.7371,-0.0167,0.0098,-0.0012
2.7483,-0.0166,0.0124,-0.0010
2.7595,-0.0164,0.0105,-0.0009
2.7707,-0.0163,0.0054,-0.0008
2.7818,-0.0163,-0.0001,-0.0006
2.7930,-0.0163,-0.0024,-0.0005
2.8042,-0.0164,-0.0025,-0.0003
2.8153,-0.0164,-0.0012,-0.0002
2.8265,-0.0164,-0.0001,-0.0012
2.8377,-0.0164,-0.0010,-0.0021
2.8489,-0.0164,-0.0001,-0.0030
2.8600,-0.0164,0.0002,-0.0040
2.8712,-0.0164,-0.0011,-0.0049
2.8824,-0.0164,0.0007,-0.0059
2.8935,-0.0164,0.0012,-0.0068
2.9047,-0.0164,-0.0009,-0.0078
2.9159,-0.0164,-0.0012,-0.0087
2.9271,-0.0164,-0.0008,-0.0097
2.9382,-0.0164,-0.0006,-0.0106
2.9494,-0.0164,-0.0005,-0.0116
2.9606,-0.0164,0.0003,-0.0125
2.9718,-0.0164,0.0006,-0.0135
2.9829,-0.0164,-0.0005,-0.0144
2.9941,-0.0164,-0.0004,-0.0154
3.0053,-0.0164,0.0000,-0.0163
3.0164,-0.0164,-0.0000,-0.0172
3.0276,-0.0164,0.0000,-0.0218
3.0388,-0.0164,-0.0000,-0.0263
3.0500,-0.0164,0.0001,-0.0308
3.0611,-0.0164,-0.0001,-0.0353
3.0723,-0.0164,-0.0003,-0.0398
3.0835,-0.0164,-0.0019,-0.0443
3.0946,-0.0165,-0.0012,-0.0488
3.1058,-0.0165,0.0014,-0.0533
3.1170,-0.0164,-0.0001,-0.0578
3.1282,-0.0165,-0.0006,-0.0623
3.1393,-0.0164,0.0001,-0.0668
3.1505,-0.0165,-0.0007,-0.0713
3.1617,-0.0165,-0.0000,-0.0758
3.1728,-0.0165,-0.0001,-0.0803
3.1840,-0.0165,0.0003,-0.0848
3.1952,-0.0165,0.0010,-0.0893
3.2064,-0.0164,-0.0008,-0.0938
3.2175,-0.0165,-0.0009,-0.0983
3.2287,-0.0165,0.0008,-0.0929
3.2399,-0.0165,0.0018,-0.0874
3.2511,-0.0164,0.0003,-0.0820
3.2622,-0.0164,-0.0016,-0.0765
3.2734,-0.0165,0.0009,-0.0711
3.2846,-0.0164,0.0008,-0.0657
3.2957,-0.0164,-0.0004,-0.0602
3.3069,-0.0164,-0.0012,-0.0548
3.3181,-0.0165,0.0004,-0.0493
3.3293,-0.0164,-0.0031,-0.0439
3.3404,-0.0165,-0.0504,-0.0384
3.3516,-0.0175,-0.0957,-0.0330
3.3628,-0.0187,-0.0854,-0.0275
3.3739,-0.0195,-0.0716,-0.0221
3.3851,-0.0203,-0.0653,-0.0166
3.3963,-0.0209,-0.0535,-0.0112
3.4075,-0.0215,-0.0486,-0.0057
3.4186,-0.0220,-0.0451,-0.0003
3.4298,-0.0225,-0.0429,0.0049
3.4410,-0.0230,-0.0400,0.0101
3.4521,-0.0234,-0.0351,0.0153
3.4633,-0.0237,-0.0324,0.0204
3.4745,-0.0241,-0.0298,0.0256
3.4857,-0.0244,-0.0254,0.0308
3.4968,-0.0247,-0.0198,0.0360
3.5080,-0.0249,-0.0179,0.0411
3.5192,-0.0251,-0.0160,0.0463
3.5304,-0.0252,-0.0111,0.0515
3.5415,-0.0253,-0.0088,0.0567
3.5527,-0.0254,-0.0067,0.0619
3.5639,-0.0255,-0.0040,0.0670
3.5750,-0.0255,-0.0043,0.0722
3.5862,-0.0256,-0.0063,0.0774
3.5974,-0.0256,-0.0082,0.0826
3.6086,-0.0257,-0.0078,0.0877
3.6197,-0.0258,-0.0063,0.0929
3.6309,-0.0259,-0.0055,0.0893
3.6421,-0.0259,-0.0045,0.0856
3.6532,-0.0260,-0.0037,0.0820
3.6644,-0.0260,-0.0032,0.0783
3.6756,-0.0261,-0.0030,0.0747
3.6868,-0.0261,-0.0027,0.0710
3.6979,-0.0261,-0.0025,0.0674
3.7091,-0.0261,-0.0020,0.0637
3.7203,-0.0262,-0.0009,0.0601
3.7314,-0.0262,-0.0017,0.0564
3.7426,-0.0262,-0.0028,0.0528
3.7538,-0.0262,-0.0021,0.0491
3.7650,-0.0262,-0.0021,0.0455
3.7761,-0.0263,-0.0021,0.0418
3.7873,-0.0263,-0.0015,0.0382
3.7985,-0.0263,-0.0019,0.0345
3.8097,-0.0263,-0.0021,0.0309
3.8208,-0.0264,-0.0021,0.0272
3.8320,-0.0264,-0.0016,0.0298
3.8432,-0.0264,-0.0000,0.0324
3.8543,-0.0264,0.0001,0.0350
3.8655,-0.0264,-0.0000,0.0375
3.8767,-0.0264,0.0001,0.0401
3.8879,-0.0264,-0.0016,0.0427
3.8990,-0.0264,-0.0022,0.0453
3.9102,-0.0264,-0.0019,0.0478
3.9214,-0.0265,-0.0030,0.0504
3.9325,-0.0265,-0.0028,0.0530
3.9437,-0.0265,-0.0008,0.0556
3.9549,-0.0265,0.0015,0.0581
3.9661,-0.0265,0.0041,0.0607
3.9772,-0.0264,0.0049,0.0633
3.9884,-0.0264,0.0051,0.0659
3.9996,-0.0263,0.0054,0.0685
4.0107,-0.0263,0.0040,0.0710
4.0219,-0.0262,0.0045,0.0736
4.0331,-0.0262,0.0070,0.0732
4.0443,-0.0261,0.0090,0.0728
4.0554,-0.0260,0.0112,0.0723
4.0666,-0.0258,0.0133,0.0719
4.0778,-0.0257,0.0145,0.0715
4.0890,-0.0255,0.0149,0.0711
4.1001,-0.0253,0.0141,0.0706
4.1113,-0.0252,0.0136,0.0702
4.1225,-0.0250,0.0144,0.0698
4.1336,-0.0249,0.0133,0.0694
4.1448,-0.0247,0.0119,0.0689
4.1560,-0.0246,0.0148,0.0685
4.1672,-0.0244,0.0195,0.0681
4.1783,-0.0242,0.0230,0.0677
4.1895,-0.0239,0.0252,0.0672
4.2007,-0.0236,0.0280,0.0668
4.2118,-0.0233,0.0310,0.0664
4.2230,-0.0229,0.0310,0.0660
4.2342,-0.0226,0.0311,0.0595
4.2454,-0.0222,0.0306,0.0530
4.2565,-0.0219,0.0298,0.0466
4.2677,-0.0215,0.0338,0.0401
4.2789,-0.0211,0.0369,0.0336
4.2900,-0.0207,0.0384,0.0272
4.3012,-0.0203,0.0405,0.0207
4.3124,-0.0198,0.0412,0.0143
4.3236,-0.0193,0.0422,0.0078
4.3347,-0.0189,0.0402,0.0013
4.3459,-0.0184,0.0340,-0.0051
4.3571,-0.0181,0.0314,-0.0116
4.3683,-0.0177,0.0322,-0.0181
4.3794,-0.0174,0.0305,-0.0245
4.3906,-0.0171,0.0298,-0.0310
4.4018,-0.0167,0.0300,-0.0375
4.4129,-0.0164,0.0288,-0.0439
4.4241,-0.0161,0.0282,-0.0504
4.4353,-0.0158,0.0254,-0.0503
4.4465,-0.0155,0.0247,-0.0503
4.4576,-0.0152,0.0265,-0.0502
4.4688,-0.0149,0.0232,-0.0501
4.4800,-0.0147,0.0218,-0.0501
4.4911,-0.0144,0.0236,-0.0500
4.5023,-0.0142,0.0224,-0.0499
4.5135,-0.0139,0.0203,-0.0499
4.5247,-0.0137,0.0188,-0.0498
4.5358,-0.0135,0.0189,-0.0498
4.5470,-0.0133,0.0186,-0.0497
4.5582,-0.0131,0.0166,-0.0496
4.5693,-0.0129,0.0153,-0.0496
4.5805,-0.0128,0.0154,-0.0495
4.5917,-0.0126,0.0159,-0.0494
4.6029,-0.0124,0.0156,-0.0494
4.6140,-0.0122,0.0166,-0.0493
4.6252,-0.0120,0.0168,-0.0493
4.6364,-0.0119,0.0156,-0.0462
4.6476,-0.0117,0.0168,-0.0432
4.6587,-0.0115,0.0158,-0.0401
4.6699,-0.0113,0.0123,-0.0371
4.6811,-0.0112,0.0085,-0.0340
4.6922,-0.0111,0.0043,-0.0310
4.7034,-0.0111,0.0018,-0.0279
4.7146,-0.0111,0.0003,-0.0249
4.7258,-0.0111,-0.0003,-0.0218
4.7369,-0.0111,0.0001,-0.0188
4.7481,-0.0111,0.0017,-0.0157
4.7593,-0.0111,0.0042,-0.0127
4.7704,-0.0110,0.0060,-0.0096
4.7816,-0.0109,0.0095,-0.0066
4.7928,-0.0108,0.0121,-0.0036
4.8040,-0.0107,0.0100,-0.0005
4.8151,-0.0106,0.0058,0.0025
4.8263,-0.0105,0.0033,0.0056
4.8375,-0.0105,0.0041,0.0063
4.8486,-0.0104,0.0058,0.0070
4.8598,-0.0104,0.0078,0.0078
4.8710,-0.0103,0.0109,0.0085
4.8822,-0.0101,0.0125,0.0092
4.8933,-0.0100,0.0129,0.0099
4.9045,-0.0098,0.0125,0.0106
4.9157,-0.0097,0.0132,0.0114
4.9269,-0.0095,0.0157,0.0121
4.9380,-0.0094,0.0155,0.0128
4.9492,-0.0092,0.0146,0.0135
4.9604,-0.0090,0.0143,0.0142
4.9715,-0.0089,0.0124,0.0150
4.9827,-0.0088,0.0132,0.0157
4.9939,-0.0086,0.0174,0.0164
5.0051,-0.0084,0.0199,0.0171
5.0162,-0.0081,0.0200,0.0179
5.0274,-0.0079,0.0194,0.0186
5.0386,-0.0077,0.0194,0.0178
5.0497,-0.0075,0.0194,0.0171
5.0609,-0.0073,0.0170,0.0163
5.0721,-0.0071,0.0139,0.0156
5.0833,-0.0070,0.0125,0.0148
5.0944,-0.0068,0.0133,0.0141
5.1056,-0.0067,0.0143,0.0133
5.1168,-0.0065,0.0142,0.0126
5.1279,-0.0063,0.0143,0.0118
5.1391,-0.0062,0.0142,0.0111
5.1503,-0.0060,0.0147,0.0103
5.1615,-0.0059,0.0148,0.0096
5.1726,-0.0057,0.0137,0.0088
5.1838,-0.0055,0.0136,0.0081
5.1950,-0.0054,0.0119,0.0073
5.2062,-0.0053,0.0087,0.0065
5.2173,-0.0052,0.0075,0.0058
5.2285,-0.0051,0.0071,0.0050
5.2397,-0.0050,0.0086,0.0044
5.2508,-0.0049,0.0119,0.0037
5.2620,-0.0048,0.0159,0.0030
5.2732,-0.0046,0.0182,0.0024
5.2844,-0.0044,0.0187,0.0017
5.2955,-0.0042,0.0198,0.0010
5.3067,-0.0039,0.0182,0.0004
5.3179,-0.0037,0.0162,-0.0003
5.3290,-0.0036,0.0163,-0.0010
5.3402,-0.0034,0.0167,-0.0017
5.3514,-0.0032,0.0192,-0.0023
5.3626,-0.0030,0.0198,-0.0030
5.3737,-0.0027,0.0183,-0.0037
5.3849,-0.0025,0.0171,-0.0043
5.3961,-0.0024,0.0166,-0.0050
5.4072,-0.0022,0.0181,-0.0057
5.4184,-0.0020,0.0190,-0.0063
5.4296,-0.0017,0.0194,-0.0070
5.4408,-0.0015,0.0206,-0.0107
5.4519,-0.0013,0.0239,-0.0145
5.4631,-0.0010,0.0268,-0.0182
5.4743,-0.0007,0.0262,-0.0219
5.4855,-0.0004,0.0261,-0.0257
5.4966,-0.0001,0.0262,-0.0294
5.5078,0.0002,0.0249,-0.0332
5.5190,0.0005,0.0219,-0.0369
5.5301,0.0007,0.0167,-0.0406
5.5413,0.0008,0.0124,-0.0444
5.5525,0.0009,0.0130,-0.0481
5.5637,0.0011,0.0164,-0.0518
5.5748,0.0013,0.0156,-0.0556
5.5860,0.0015,0.0142,-0.0593
5.5972,0.0016,0.0140,-0.0630
5.6083,0.0018,0.0105,-0.0668
5.6195,0.0019,0.0075,-0.0705
5.6307,0.0019,0.0055,-0.0742
5.6419,0.0020,0.0026,-0.0733
5.6530,0.0020,0.0007,-0.0724
5.6642,0.0020,-0.0003,-0.0715
5.6754,0.0020,0.0002,-0.0706
5.6865,0.0020,0.0011,-0.0697
5.6977,0.0020,-0.0001,-0.0688
5.7089,0.0020,-0.0011,-0.0679
5.7201,0.0020,-0.0002,-0.0670
5.7312,0.0020,0.0001,-0.0661
5.7424,0.0020,-0.0001,-0.0652
5.7536,0.0020,0.0000,-0.0643
5.7648,0.0020,-0.0000,-0.0634
5.7759,0.0020,-0.0000,-0.0625
5.7871,0.0020,0.0000,-0.0616
5.7983,0.0020,-0.0000,-0.0607
5.8094,0.0020,0.0000,-0.0598
5.8206,0.0020,0.0000,-0.0588
5.8318,0.0020,-0.0000,-0.0579
5.8430,0.0020,0.0001,-0.0458
5.8541,0.0020,-0.0000,-0.0337
5.8653,0.0020,0.0001,-0.0216
5.8765,0.0020,-0.0027,-0.0095
5.8876,0.0019,-0.0079,0.0026
5.8988,0.0018,-0.0104,0.0148
5.9100,0.0017,-0.0134,0.0269
5.9212,0.0015,-0.0162,0.0390
5.9323,0.0013,-0.0178,0.0511
5.9435,0.0011,-0.0208,0.0632
5.9547,0.0009,-0.0221,0.0753
5.9658,0.0006,-0.0246,0.0875
5.9770,0.0003,-0.0269,0.0996
5.9882,0.0000,-0.0263,0.1117
5.9994,-0.0003,-0.0269,0.1238
6.0105,-0.0006,-0.0251,0.1359
6.0217,-0.0008,-0.0207,0.1480
6.0329,-0.0010,-0.0170,0.1601
6.0441,-0.0012,-0.0134,0.1650
6.0552,-0.0013,-0.0094,0.1698
6.0664,-0.0014,-0.0040,0.1746
6.0776,-0.0014,-0.0003,0.1795
6.0887,-0.0014,-0.0000,0.1843
6.0999,-0.0014,0.0005,0.1891
6.1111,-0.0014,0.0045,0.1940
6.1223,-0.0013,0.0097,0.1988
6.1334,-0.0012,0.0137,0.2036
6.1446,-0.0010,0.0184,0.2085
6.1558,-0.0008,0.0253,0.2133
6.1669,-0.0004,0.0326,0.2181
6.1781,-0.0000,0.0391,0.2230
6.1893,0.0004,0.0475,0.2278
6.2005,0.0010,0.0570,0.2326
6.2116,0.0017,0.0629,0.2374
6.2228,0.0024,0.0656,0.2423
6.2340,0.0032,0.0690,0.2471
6.2451,0.0040,0.0722,0.2493
6.2563,0.0048,0.0699,0.2515
6.2675,0.0055,0.0672,0.2537
6.2787,0.0063,0.0682,0.2558
6.2898,0.0070,0.0680,0.2580
6.3010,0.0078,0.0684,0.2602
6.3122,0.0086,0.0695,0.2624
6.3234,0.0094,0.0717,0.2646
6.3345,0.0102,0.0751,0.2668
6.3457,0.0110,0.0767,0.2690
6.3569,0.0119,0.0753,0.2712
6.3680,0.0127,0.0696,0.2733
6.3792,0.0134,0.0674,0.2755
6.3904,0.0142,0.0722,0.2777
6.4016,0.0151,0.0764,0.2799
6.4127,0.0159,0.0814,0.2821
6.4239,0.0169,0.0882,0.2843
6.4351,0.0179,0.0958,0.2865
6.4462,0.0190,0.1036,0.2991
6.4574,0.0202,0.1040,0.3117
6.4686,0.0213,0.0994,0.3244
6.4798,0.0224,0.0971,0.3370
6.4909,0.0235,0.0976,0.3496
6.5021,0.0246,0.1078,0.3623
6.5133,0.0259,0.1209,0.3749
6.5244,0.0273,0.1217,0.3876
6.5356,0.0286,0.1186,0.4002
6.5468,0.0300,0.1204,0.4128
6.5580,0.0313,0.1268,0.4255
6.5691,0.0328,0.1371,0.4381
6.5803,0.0344,0.1392,0.4508
6.5915,0.0359,0.1373,0.4634
6.6027,0.0375,0.1467,0.4760
6.6138,0.0392,0.1623,0.4887
6.6250,0.0411,0.1709,0.5013
6.6362,0.0430,0.1701,0.5139
6.6473,0.0449,0.1735,0.5278
6.6585,0.0469,0.1825,0.5416
6.6697,0.0490,0.1845,0.5554
6.6809,0.0510,0.1858,0.5692
6.6920,0.0531,0.1932,0.5831
6.7032,0.0553,0.1960,0.5969
6.7144,0.0575,0.1997,0.6107
6.7255,0.0598,0.2122,0.6245
6.7367,0.0622,0.2234,0.6383
6.7479,0.0648,0.2354,0.6522
6.7591,0.0675,0.2477,0.6660
6.7702,0.0703,0.2563,0.6798
6.7814,0.0732,0.2678,0.6936
6.7926,0.0763,0.2787,0.7075
6.8037,0.0795,0.2852,0.7213
6.8149,0.0827,0.2906,0.7351
6.8261,0.0859,0.2978,0.7489
6.8373,0.0893,0.3047,0.7627
6.8484,0.0928,0.3094,0.7703
6.8596,0.0962,0.3144,0.7778
6.8708,0.0998,0.3240,0.7854
6.8820,0.1035,0.3403,0.7929
6.8931,0.1074,0.3545,0.8005
6.9043,0.1114,0.3646,0.8080
6.9155,0.1155,0.3727,0.8155
6.9266,0.1197,0.3808,0.8231
6.9378,0.1240,0.3941,0.8306
6.9490,0.1285,0.4049,0.8382
6.9602,0.1331,0.4100,0.8457
6.9713,0.1377,0.4127,0.8533
6.9825,0.1423,0.4121,0.8608
6.9937,0.1469,0.4187,0.8684
7.0048,0.1517,0.4367,0.8759
7.0160,0.1567,0.4539,0.8834
7.0272,0.1618,0.4674,0.8910
7.0384,0.1671,0.4818,0.8985
7.0495,0.1726,0.4898,0.8824
7.0607,0.1780,0.4893,0.8663
7.0719,0.1835,0.4856,0.8502
7.0830,0.1889,0.4865,0.8341
7.0942,0.1944,0.5046,0.8179
7.1054,0.2002,0.5301,0.8018
7.1166,0.2062,0.5448,0.7857
7.1277,0.2123,0.5485,0.7696
7.1389,0.2185,0.5511,0.7535
7.1501,0.2247,0.5489,0.7373
7.1613,0.2307,0.5450,0.7212
7.1724,0.2368,0.5639,0.7051
7.1836,0.2433,0.5960,0.6890
7.1948,0.2502,0.6329,0.6729
7.2059,0.2575,0.6722,0.6567
7.2171,0.2652,0.6876,0.6406
7.2283,0.2728,0.6926,0.6245
7.2395,0.2806,0.6978,0.6084
7.2506,0.2884,0.7041,0.5698
7.2618,0.2964,0.7280,0.5312
